STATE_CODE_001,STRUCTURE_NUMBER_008,RECORD_TYPE_005A,ROUTE_PREFIX_005B,SERVICE_LEVEL_005C,ROUTE_NUMBER_005D,DIRECTION_005E,HIGHWAY_DISTRICT_002,COUNTY_CODE_003,PLACE_CODE_004,FEATURES_DESC_006A,CRITICAL_FACILITY_006B,FACILITY_CARRIED_007,LOCATION_009,MIN_VERT_CLR_010,KILOPOINT_011,BASE_HWY_NETWORK_012,LRS_INV_ROUTE_013A,SUBROUTE_NO_013B,LAT_016,LONG_017,DETOUR_KILOS_019,TOLL_020,MAINTENANCE_021,OWNER_022,FUNCTIONAL_CLASS_026,YEAR_BUILT_027,TRAFFIC_LANES_ON_028A,TRAFFIC_LANES_UND_028B,ADT_029,YEAR_ADT_030,DESIGN_LOAD_031,APPR_WIDTH_MT_032,MEDIAN_CODE_033,DEGREES_SKEW_034,STRUCTURE_FLARED_035,RAILINGS_036A,TRANSITIONS_036B,APPR_RAIL_036C,APPR_RAIL_END_036D,HISTORY_037,NAVIGATION_038,NAV_VERT_CLR_MT_039,NAV_HORR_CLR_MT_040,OPEN_CLOSED_POSTED_041,SERVICE_ON_042A,SERVICE_UND_042B,STRUCTURE_KIND_043A,STRUCTURE_TYPE_043B,APPR_KIND_044A,APPR_TYPE_044B,MAIN_UNIT_SPANS_045,APPR_SPANS_046,HORR_CLR_MT_047,MAX_SPAN_LEN_MT_048,STRUCTURE_LEN_MT_049,LEFT_CURB_MT_050A,RIGHT_CURB_MT_050B,ROADWAY_WIDTH_MT_051,DECK_WIDTH_MT_052,VERT_CLR_OVER_MT_053,VERT_CLR_UND_REF_054A,VERT_CLR_UND_054B,LAT_UND_REF_055A,LAT_UND_MT_055B,LEFT_LAT_UND_MT_056,DECK_COND_058,SUPERSTRUCTURE_COND_059,SUBSTRUCTURE_COND_060,CHANNEL_COND_061,CULVERT_COND_062,OPR_RATING_METH_063,OPERATING_RATING_064,INV_RATING_METH_065,INVENTORY_RATING_066,STRUCTURAL_EVAL_067,DECK_GEOMETRY_EVAL_068,UNDCLRENCE_EVAL_069,POSTING_EVAL_070,WATERWAY_EVAL_071,APPR_ROAD_EVAL_072,WORK_PROPOSED_075A,WORK_DONE_BY_075B,IMP_LEN_MT_076,DATE_OF_INSPECT_090,INSPECT_FREQ_MONTHS_091,FRACTURE_092A,UNDWATER_LOOK_SEE_092B,SPEC_INSPECT_092C,FRACTURE_LAST_DATE_093A,UNDWATER_LAST_DATE_093B,SPEC_LAST_DATE_093C,BRIDGE_IMP_COST_094,ROADWAY_IMP_COST_095,TOTAL_IMP_COST_096,YEAR_OF_IMP_097,OTHER_STATE_CODE_098A,OTHER_STATE_PCNT_098B,OTHR_STATE_STRUC_NO_099,STRAHNET_HIGHWAY_100,PARALLEL_STRUCTURE_101,TRAFFIC_DIRECTION_102,TEMP_STRUCTURE_103,HIGHWAY_SYSTEM_104,FEDERAL_LANDS_105,YEAR_RECONSTRUCTED_106,DECK_STRUCTURE_TYPE_107,SURFACE_TYPE_108A,MEMBRANE_TYPE_108B,DECK_PROTECTION_108C,PERCENT_ADT_TRUCK_109,NATIONAL_NETWORK_110,PIER_PROTECTION_111,BRIDGE_LEN_IND_112,SCOUR_CRITICAL_113,FUTURE_ADT_114,YEAR_OF_FUTURE_ADT_115,MIN_NAV_CLR_MT_116,FED_AGENCY,DATE_LAST_UPDATE,TYPE_LAST_UPDATE,DEDUCT_CODE,REMARKS,PROGRAM_CODE,PROJ_NO,PROJ_SUFFIX,NBI_TYPE_OF_IMP,DTL_TYPE_OF_IMP,SPECIAL_CODE,STEP_CODE,STATUS_WITH_10YR_RULE,SUFFICIENCY_ASTERC,SUFFICIENCY_RATING,STATUS_NO_10YR_RULE
56,00000000000C834,1,6,1,00033,0,05,013,0,'COOLIDGE CANAL          ',,'IRR BIA RTE 33    ','3.2 KM SW OF ETHETE      ',99.99,1.6,0,0000000000,0,43004620,108474130,5,3,62,62,09,1994,2,0,10,2011,4,7,0,20,0,N,N,N,N,5,0,0,0,A,1,5,2,19,0,00,2,0,18.3,3,6.7,0.3,0.3,8.5,8.5,99.99,N,0,N,0,0,N,N,N,6,7,5,45.4,5,34,7,7,N,5,8,7,,,0,1011,24,N  ,N  ,N  ,,,,0,0,0,2011,,0,,0,N,2,,0,1,0,2,8,0,8,0,0,,Y,6,12,2031,0,Y,6/7/2012,B,Z ,,,,,,,,,0,,100,0
56,00000000000C835,1,6,1,00140,0,05,013,0,'DRY CREEK               ',,'IRR BIA RTE 140   ','11 KM NE OF JCT 23 & 140 ',99.99,11,0,0000000000,0,43315390,109054460,2,3,62,62,06,1996,2,0,20,2011,6,8.5,0,0,0,1,1,1,1,5,0,0,0,A,1,5,5,04,0,00,1,0,8.4,7.1,7.3,0,0,8.4,9.1,99,N,0,N,0,0,8,8,7,5,N,1,89.1,1,61.3,7,6,N,5,8,6,,,0,1011,24,N  ,N  ,N  ,,,,0,0,0,2011,,0,,0,N,2,,0,1,0,2,1,0,8,10,0,,Y,6,24,2031,0,Y,6/7/2012,B,Z ,,,,,,,,,0,,100,0
56,00000000000C836,1,6,1,00032,0,05,013,0,'BIG WIND RIVER          ',,'IRR BIA RTE 032   ','8.9 KM NORTH CROWHEART   ',3.96,9.3,0,0000000000,0,43211220,109111950,53,3,62,62,09,1930,1,0,60,2011,0,4.3,0,0,0,0,0,0,0,5,0,0,0,B,1,5,3,10,3,02,1,3,4.3,42.7,85.2,0.4,0.4,4.3,5.1,3.9,N,0,N,0,0,5,4,6,4,N,2,6.3,2,2.7,2,2,N,0,8,3,31,1,90.5,1011,12,Y12,N  ,N  ,1012,,,2634,105,3321,2011,,0,,0,N,3,,0,1,1972,8,7,0,0,15,0,,Y,6,70,2031,0,Y,6/7/2012,B,A ,,,,,,,,,1,,0,1
56,00000000000C837,1,6,1,00031,0,05,013,21415,'MEADOW CREEK            ',,'IRR BIA RTE 31    ','1.5 KM SE OF CROWHEART   ',99.99,4.6,0,0000000000,0,43175940,109112760,10,3,62,62,09,1970,2,0,50,2011,3,6.1,0,0,0,0,0,0,0,5,0,0,0,B,1,5,7,02,0,00,3,0,6.1,7.3,21.9,0.1,0.1,7.1,7.3,99.99,N,0,N,0,0,5,5,6,5,N,1,30.7,1,21.6,5,5,N,1,5,8,,,0,1011,24,N  ,N  ,N  ,,,,0,0,0,2011,,0,,0,N,2,,0,1,0,8,6,0,0,15,0,,Y,6,59,2031,0,Y,6/7/2012,B,Z ,,,,,,,,,0,,71.4,0
56,00000000000C838,1,6,1,00032,0,05,013,21415,'CROW CREEK              ',,'IRR BIA RTE 32    ','11.3 KM NE OF CROWHEART  ',99.99,2,0,0000000000,0,43194740,109085700,53,3,62,62,09,1970,1,0,15,2011,1,5,0,0,0,0,0,0,0,5,0,0,0,P,1,5,7,02,0,00,1,0,5,7.6,7.6,0,0,4.7,6.1,99.99,N,0,N,0,0,5,5,4,5,N,1,22.8,1,17.1,4,7,N,0,7,6,33,1,8,1011,24,N  ,N  ,N  ,,,,155,50,270,2011,,0,,0,N,3,,0,1,0,8,7,0,0,10,0,,Y,6,18,2031,0,Y,6/7/2012,B,A ,,,,,,,,,1,,42.4,1
56,00000000000C839,1,6,1,00280,0,05,013,21415,'BIG WIND RIVER          ',,'IRR BIA RTE 280   ','1KM N US 26/WILDERNESS RD',99.99,13.9,0,0000000000,0,43262000,109215910,40,3,62,62,09,1920,1,0,40,2011,0,3.8,0,0,0,0,0,0,0,5,0,0,0,P,1,5,3,10,3,03,1,1,3.8,30.2,46.9,0.2,0.2,4.4,4.8,99.99,N,0,N,0,0,5,4,6,7,N,2,7.4,2,3.9,2,6,N,0,8,3,31,1,65,1011,12,Y12,N  ,N  ,1012,,,1076,105,1465,2011,,0,,0,N,3,,0,1,0,8,7,0,0,10,0,,Y,6,48,2031,0,Y,6/7/2012,B,A ,,,,,,,,,1,,21.4,1
56,00000000000C840,1,6,1,00078,0,05,013,0,'WIND RIVER              ',,'IRR BIA RTE 78    ','2 KM SW OF ARAPAHOE SCHOO',99.99,1.5,0,0000000000,0,42574000,108295800,199,3,62,62,08,2010,2,0,1500,2011,6,8,0,30,0,1,1,1,1,5,0,0,0,A,5,5,3,02,0,00,7,0,11.3,17.3,43.9,0,0,11.3,12,99.99,N,0,N,0,0,7,7,8,8,N,3,38.9,3,30.1,7,6,N,5,8,8,,,0,1011,24,N  ,N  ,N  ,,,,0,0,0,2011,,0,,0,N,2,,0,1,0,1,0,0,0,5,0,,Y,6,1950,2031,0,Y,6/7/2012,B,Z ,,,,,,,,,0,,79.7,0
56,00000000000C841,1,6,1,00020,0,05,013,0,'MILL CREEK              ',,'PLUNKETT ROAD     ','.6KM S. 17 MI ROAD       ',9.7,0.6,0,0000000000,0,42593400,108545600,3,3,62,62,08,2010,2,0,409,2011,5,9.7,2,15,0,1,1,1,1,5,0,0,0,A,1,5,5,22,0,00,1,0,9.7,17,17.6,0,0,10.1,11.1,99.99,N,0,N,0,0,7,7,7,8,N,2,58.1,2,43.6,7,6,N,5,7,7,,,0,1011,24,N  ,N  ,N  ,,,,0,0,0,2011,,0,,0,N,2,,0,1,0,2,6,0,0,1,0,,Y,6,478,2031,0,Y,6/7/2012,B,Z ,,,,,,,,,0,,99.9,0
56,000000000L59233,1,6,1,00000,0,00,007,0,'ENCAMPMENT RIVER        ',,'ENCAMPMENT TRAILHE','5 miles SW Encampment  WY',99.99,0,0,,,41104800,106472400,16,3,68,68,08,1981,1,0,20,2011,5,4.9,0,0,0,1,1,N,N,5,0,0,0,A,1,5,7,03,0,00,3,0,2.1,30.2,38.8,0,0,2.1,2.1,99.99,N,0,N,0,0,5,9,9,9,N,5,,5,,*,2,N,5,7,4,,,0,908,24,N  ,N  ,N  ,,,,0,0,0,,,,,0,N,3,,0,0,0,8,7,N,0,0,0,,Y,U,20,2031,,Y,7/10/2012,B,A ,,,,,,,,,2,*,78,2
56,000000000L59234,1,6,1,00000,0,00,029,0,'WHISTLE CREEK           ',,'1213: WHISTLE CREE','43 M NW Greybull  WY     ',99.99,19.469,0,,,44363600,108374800,16,3,68,68,09,2003,1,0,25,2011,5,6.1,0,90,0,N,N,N,N,5,0,0,0,A,1,5,3,02,0,00,1,0,3.2,14.6,15.2,0,0,3.2,3.2,99.99,N,0,N,0,0,7,7,7,5,N,5,,5,,*,2,N,5,7,6,,,0,1009,24,N  ,N  ,N  ,,,,0,0,0,,,,,0,N,3,,0,0,0,8,7,0,0,0,0,,Y,U,25,2031,,Y,7/10/2012,B,Z ,,,,,,,,,0,*,81,2
56,000000000L59235,1,6,1,00000,0,00,043,0,'NOWATER CREEK           ',,'1405: NEIBER ROAD ','12 Miles S Worland  WY   ',99.99,21.239,0,,,43510000,107540000,16,3,68,68,09,2003,1,0,30,2011,5,6.1,0,90,0,1,1,N,N,5,0,0,0,A,1,5,3,02,0,00,1,0,4.3,18,19.2,0,0,4.3,4.3,99.99,N,0,N,0,0,9,9,8,8,N,5,,5,,*,6,N,5,7,6,,,0,1009,24,N  ,N  ,N  ,,,,0,0,0,,,,,0,N,3,,0,0,0,6,8,0,0,0,0,,Y,U,30,2031,,Y,7/10/2012,B,Z ,,,,,,,,,0,*,85,0
56,000000000L59236,1,6,1,00000,0,00,043,0,'WILD HORSE CREEK        ',,'1434: WT DRIVEWAY ','18 M SE Worland WY       ',99.99,1.77,0,,,44004000,107344800,40,3,68,68,08,2003,1,0,25,2011,5,6.1,0,90,0,0,0,N,N,5,0,0,0,A,1,5,7,02,0,00,4,0,7.3,5.8,23.7,0,0,7.3,7.3,99.99,N,0,N,0,0,5,5,5,5,N,5,,5,,*,6,N,5,9,6,,,0,610,24,N  ,N  ,N  ,,,,0,0,0,,,,,0,N,3,,0,0,0,8,7,0,0,0,0,,Y,U,25,2031,,Y,7/10/2012,B,Z ,,,,,,,,,0,*,87.9,0
56,000000000L59238,1,6,1,00000,0,00,013,0,'BEAVER CREEK            ',,'2302: HUDSON-ATLAN','30 miles SE Lander  WY   ',99.99,32.824,0,,,42431200,108194800,26,3,68,68,09,1991,1,0,30,2011,5,4.9,0,0,0,1,1,N,N,5,0,0,0,A,1,5,3,02,0,00,1,0,4.3,13.1,13.4,0,0,4.3,4.3,99.99,N,0,N,0,0,8,7,8,8,N,5,,5,,*,6,N,5,9,6,,,0,610,24,N  ,N  ,N  ,,,,0,0,0,,,,,0,N,3,,0,0,0,6,6,0,0,0,0,,Y,U,30,2031,,Y,7/10/2012,B,Z ,,,,,,,,,0,*,85,0
56,000000000L59239,1,6,1,00000,0,00,007,0,'SWEETWATER RIVER        ',,'2317: THREE FORKS-','30 miles S Lander  WY    ',99.99,0,0,,,42232400,108371200,32,3,68,68,09,1979,1,0,30,2011,5,6.1,0,0,0,1,1,N,N,5,0,0,0,A,1,5,3,02,0,00,1,0,5.1,28,29.3,0,0,5.1,5.1,99.99,N,0,N,0,0,7,8,8,9,N,5,,5,,*,3,N,5,7,6,,,0,610,24,N  ,N  ,N  ,,,,0,0,0,,,,,0,N,3,,0,0,0,1,1,0,0,0,0,,Y,U,30,2031,,Y,7/10/2012,B,A ,,,,,,,,,2,*,85.9,2
56,000000000L59240,1,6,1,00000,0,00,013,0,'SWEETWATER RIVER        ',,'2404: AGATE FLAT R','11 mls NE Jeffrey City WY',99.99,5.599,0,,,42311200,107382400,48,3,68,68,08,1984,1,0,30,2011,5,6.1,0,0,0,1,1,N,N,5,0,0,0,A,1,5,3,02,0,00,2,0,4.3,13.4,27.4,0,0,4.3,4.3,99.99,N,0,N,0,0,7,7,7,9,N,5,,5,,*,6,N,5,7,6,,,0,908,24,N  ,N  ,N  ,,,,0,0,0,,,,,0,N,3,,0,0,0,5,6,0,0,0,0,,Y,U,30,2031,,Y,7/10/2012,B,Z ,,,,,,,,,0,*,84.9,0
56,000000000L59243,1,6,1,00000,0,00,007,0,'MUDDY CREEK             ',,'3127: MUDDY CREEK ','30 Ml N Medicine Bow  WY ',99.99,0,0,,,42134800,106221200,32,3,68,68,09,2003,1,0,30,2011,5,6.1,0,0,0,0,0,N,N,5,0,0,0,A,1,5,3,02,0,00,1,0,6.1,18,18.3,0,0,6.1,6.1,99.99,N,0,N,0,0,7,6,5,5,N,5,,5,,*,5,N,5,7,6,,,0,908,24,N  ,N  ,N  ,,,,0,0,0,,,,,0,N,3,,0,0,0,6,8,0,0,0,0,,Y,U,30,2031,,Y,7/10/2012,B,Z ,,,,,,,,,0,*,87.9,0
56,000000000L59245,1,6,1,00000,0,00,007,0,'MUDDY CREEK             ',,'3306: MUDDY CREEK ','6 Miles SW Rawlins  WY   ',99.99,17.619,0,,,41262400,107273600,32,3,68,68,09,1985,1,0,30,2011,5,6.1,0,0,0,1,1,N,N,5,0,0,0,A,1,5,3,02,0,00,1,0,0,5.8,6.1,0,0,4.3,4.3,99.99,N,0,N,0,0,8,8,8,5,N,5,,5,,*,6,N,5,7,6,,,0,908,24,N  ,N  ,N  ,,,,0,0,0,,,,,0,N,3,,0,0,0,6,6,0,0,0,0,,Y,U,30,2031,,Y,7/10/2012,B,Z ,,,,,,,,,0,*,84.9,0
56,000000000L59246,1,6,1,00000,0,00,007,0,'MUDDY CREEK             ',,'3306: MUDDY CREEK ','7 Miles SW Rawlins  WY   ',99.99,19.147,0,,,41270000,107281200,32,3,68,68,09,1985,1,0,30,2011,5,6.1,0,0,0,1,1,N,N,5,0,0,0,A,1,5,3,02,0,00,1,0,0,7,7.3,0,0,4.3,4.3,99.99,N,0,N,0,0,7,7,8,8,N,5,,5,,*,6,N,5,7,6,,,0,908,24,N  ,N  ,N  ,,,,0,0,0,,,,,0,N,3,,0,0,0,6,6,0,0,0,0,,Y,U,30,2031,,Y,7/10/2012,B,Z ,,,,,,,,,0,*,84.9,0
56,000000000L59247,1,6,1,00000,0,00,007,0,'MUDDY CREEK             ',,'3306: MUDDY CREEK ','7 Miles SW Rawlins  WY   ',99.99,21.882,0,,,41281200,107292400,32,3,68,68,09,1985,1,0,30,2011,5,6.1,0,0,0,1,1,N,N,5,0,0,0,A,1,5,3,02,0,00,1,0,0,10.7,11,0,0,4.3,4.3,99.99,N,0,N,0,0,7,7,8,6,N,5,,5,,*,6,N,5,7,6,,,0,908,24,N  ,N  ,N  ,,,,0,0,0,,,,,0,N,3,,0,0,0,6,6,0,0,0,0,,Y,U,30,2031,,Y,7/10/2012,B,Z ,,,,,,,,,0,*,84.9,0
56,000000000L59248,1,6,1,00000,0,00,007,0,'MUDDY CREEK             ',,'3306: MUDDY CREEK ','7 Miles SW Rawlins  WY   ',99.99,0,0,,,41074800,107382400,32,3,68,68,09,1993,1,0,30,2011,5,6.1,0,0,0,1,1,N,N,5,0,0,0,A,1,5,3,02,0,00,1,0,4.8,18,18.4,0,0,4.8,4.8,99.99,N,0,N,0,0,5,7,8,7,N,5,,5,,*,8,N,5,7,6,,,0,908,24,N  ,N  ,N  ,,,,0,0,0,,,,,0,N,3,,0,0,0,6,5,0,0,0,0,,Y,U,30,2031,,Y,7/10/2012,B,Z ,,,,,,,,,0,*,85.2,0
56,000000000L59251,1,6,1,00000,0,00,037,0,'SAND CREEK              ',,'1427: SAND CREEK T','24 M E Baggs  WY         ',99.99,27.755,0,,,41052400,107554800,32,3,68,68,08,2003,1,0,20,2011,5,6.1,0,0,0,1,1,N,N,5,0,0,0,A,1,5,3,02,0,00,3,0,0,18,54.9,0,0,4.3,4.3,99.99,N,0,N,0,0,7,9,9,9,N,5,,5,,*,6,N,5,7,6,,,0,908,24,N  ,N  ,N  ,,,,0,0,0,,,,,0,N,3,,0,0,0,6,6,0,0,0,0,,Y,U,20,2031,,Y,7/10/2012,B,Z ,,,,,,,,,0,*,85,0
56,000000000L59252,1,6,1,00000,0,00,037,0,'RED CREEK               ',,'3219: RED CREEK RO','35 M NW Wamsutter  WY    ',99.99,0,0,,,42060000,108194800,40,3,68,68,09,1958,1,0,30,2011,5,6.1,0,0,0,N,N,N,N,5,0,0,0,A,1,5,0,00,0,00,1,0,3.8,13.4,16.2,0,0,3.8,3.8,99.99,N,0,N,0,0,2,6,7,8,N,5,,5,,*,4,N,5,7,6,37,2,16.2,610,24,N  ,N  ,N  ,,,,301,0,301,2013,,,,0,N,3,,0,0,0,8,7,0,0,0,0,,Y,U,30,2031,,Y,7/10/2012,B,A ,,,,,,,,,1,*,77.9,1
56,000000000L59253,1,6,1,00000,0,00,013,0,'SWEETWATER RIVER        ',,'SWEETWATER BRIDGE ','42 M NE Farson  WY       ',99.99,12.55,0,,,42303600,109030000,48,3,68,68,07,1978,1,0,25,2011,5,6.1,0,0,0,0,0,N,N,5,0,0,0,A,1,5,7,02,0,00,2,0,3.7,7.3,14.6,0,0,3.7,3.7,99.99,N,0,N,0,0,6,4,5,8,N,5,,5,,*,4,N,5,7,6,,,0,1110,24,N  ,N  ,N  ,,,,0,0,0,,,,,0,N,3,,0,0,0,8,7,0,0,0,0,,Y,U,25,2031,,Y,7/10/2012,B,A ,,,,,,,,,1,*,56.9,1
56,000000000L59254,1,6,1,00000,0,00,035,0,'DRY SANDY CREEK         ',,'ROCK SPRINGS FIELD','5 miles NE Farson  WY    ',99.99,4.183,0,,,42153600,109090000,32,3,68,68,09,1980,1,0,40,2011,5,7.3,0,0,0,N,N,N,N,5,0,0,0,A,1,5,7,00,0,00,1,0,3.4,16.2,16.2,0,0,3.4,3.4,99.99,N,0,N,0,0,7,8,7,8,N,5,,5,,*,3,N,5,7,6,,,0,1110,24,N  ,N  ,N  ,,,,0,0,0,,,,,0,N,3,,0,0,0,8,7,N,N,0,0,,Y,U,40,2031,,Y,7/10/2012,B,A ,,,,,,,,,2,*,80.9,2
56,000000000L59255,1,6,1,00000,0,00,023,0,'SMITHS FORK RIVER       ',,'4213: SMITHS FORK ','60 M NW Kemmerer  WY     ',99.99,13.033,0,,,42202400,110311200,80,3,68,68,07,1963,1,0,20,2011,5,6.1,0,0,0,N,N,N,N,5,0,0,0,A,1,5,3,02,0,00,1,0,0,13.4,13.8,0,0,6.1,6.1,99.99,N,0,N,0,0,7,8,7,7,N,5,,5,,*,5,N,5,7,6,38,2,6.1,1110,24,N  ,N  ,N  ,,,,0,0,8,,,,,0,N,3,,0,0,0,8,7,0,0,0,0,,Y,U,20,2031,,Y,7/10/2012,B,Z ,,,,,,,,,0,*,98.6,0
56,000000000L59256,1,6,1,00000,0,00,037,0,'SUBLETTE CREEK          ',,'4214: STOCK DRIVEW','74 M NE Kemmerer  WY     ',99.99,31.038,0,,,42022400,109324672,48,3,68,68,08,2003,1,0,20,2011,5,6.1,0,0,0,N,N,N,N,5,0,0,0,A,1,5,7,02,0,00,1,0,4.9,6.1,6.6,0,0,4.9,4.9,99.99,N,0,N,0,0,7,7,7,7,N,5,,5,,*,3,N,5,7,6,,,0,103,24,N  ,N  ,N  ,,,,0,0,0,,,,,0,N,3,,0,0,0,8,7,0,0,0,0,,Y,U,20,2031,,Y,7/10/2012,B,Z ,,,,,,,,,0,*,83.4,2
56,000000000L59257,1,6,1,00000,0,00,003,0,'ALKALI DRAW             ',,'1111: ALKALI ROAD ','10 Miles N of CR 228     ',99.99,16.09,0,,,42311200,109554800,0,3,68,68,08,2003,2,0,30,2011,5,7.3,0,0,0,N,N,N,N,5,0,0,0,A,1,5,0,19,0,00,0,0,4.6,11.9,15.2,0,0,4.6,4.6,30.45,N,0,N,0,0,N,N,N,7,8,5,,5,,*,2,N,5,N,6,,,0,196,24,N  ,N  ,N  ,,,,13,0,13,,,,,0,N,2,,0,3,0,N,N,N,N,0,0,,Y,U,200,2031,,Y,7/10/2012,B,Z ,,,,,,,,,0,*,88.5,2
56,000000000L59258,1,6,1,00000,0,00,019,0,'MIDDLE FORK POWDER RIVER',,'6214: BAR 'C' ROAD','4 miles S  Barnum  WY    ',99.99,6.597,0,,,43364032,106532623,322,3,68,68,09,1976,1,0,30,2011,5,4.9,0,18,0,1,1,N,N,5,0,0,0,A,1,5,1,01,0,00,2,0,5.2,17.7,18,0,0,5.2,5.2,99.99,N,0,N,0,0,7,7,7,7,N,5,,5,,*,3,N,5,9,6,,,0,1011,24,N  ,N  ,N  ,,,,0,0,0,,,,,0,N,3,,0,0,0,1,1,0,0,0,0,,Y,U,30,2031,,Y,7/10/2012,B,A ,,,,,,,,,2,*,86.8,2
56,000000000L59259,1,6,1,00000,0,00,019,0,'BLUE CREEK              ',,'6214: BAR 'C' ROAD','1 mile S Barnum  Wy      ',99.99,1.77,0,,,43391710,106543308,5,3,68,68,09,1976,2,0,30,2011,5,7.3,0,5,0,N,N,N,N,5,0,0,0,A,1,5,3,19,0,00,0,0,5.5,0,18.9,0,0,5.5,5.5,99.99,N,0,N,0,0,N,N,N,7,7,5,,5,,*,4,N,5,N,6,,,0,195,24,N  ,N  ,N  ,,,,0,0,0,,,,,0,N,2,,0,0,0,N,N,N,0,0,0,,Y,U,30,2031,,Y,7/10/2012,B,Z ,,,,,,,,,0,*,98,0
56,000000000L59260,1,6,1,00000,0,00,019,0,'SPRING CREEK            ',,'1150: SPRING CREEK','6 M S Barnum WY          ',99.99,6.452,0,,,43365321,106533048,32,3,68,68,09,2003,1,0,25,2011,5,6.1,0,0,0,N,N,N,N,5,0,0,0,A,1,5,7,02,0,00,2,0,2.7,9.1,20.1,0,0,2.7,2.7,99.99,N,0,N,0,0,4,4,4,4,N,5,,5,,*,2,N,5,7,6,35,2,20.1,195,24,N  ,N  ,N  ,,,,30,15,45,2013,,,,0,N,3,,0,0,0,8,7,0,0,0,0,,Y,U,20,2031,,Y,7/10/2012,B,Z ,,,,,,,,,0,*,52.9,1
56,000000000L59261,1,6,1,00000,0,00,013,0,'SIGNOR DRAW             ',,'2103: SIGNOR RIDGE','36 M SE Riverton  WY     ',99.99,0,0,,,42502400,107543600,40,3,68,68,08,2003,1,0,25,2011,5,6.1,0,0,0,0,0,N,N,5,0,0,0,A,1,5,3,02,0,00,1,0,3.7,9.4,9.8,0,0,3.7,3.7,99.99,N,0,N,0,0,4,5,N,8,N,5,,5,,*,4,N,5,7,6,,,0,610,24,N  ,N  ,N  ,,,,0,0,0,,,,,0,N,3,,0,0,0,8,7,0,0,0,0,,Y,U,25,2031,,Y,7/10/2012,B,Z ,,,,,,,,,0,*,68.9,1
56,000000000L59262,1,6,1,00000,0,00,025,0,'NORTH PLATTE RIVER      ',,'6902: PATHFINDER R','10 miles SW Alcova  WY   ',99.99,0.322,0,,,42275198,106501799,32,3,68,68,09,1995,2,0,50,2011,5,7.3,0,5,0,1,1,1,1,5,0,0,0,A,1,5,5,04,0,00,2,0,9.1,30.5,61,0,0,9.1,9.1,99.99,N,0,N,0,0,8,8,9,9,N,5,,5,,*,7,N,5,9,6,,,0,1011,24,N  ,N  ,N  ,,,,0,0,0,,,,,0,N,2,,0,0,0,9,6,0,0,0,0,,Y,U,50,2031,,Y,7/10/2012,B,Z ,,,,,,,,,0,*,99.9,0
56,000000000L59266,1,6,1,00000,0,00,017,0,'KIRBY CREEK             ',,'1426: RED HOLE ROA','14 M NE Thermoposis  WY  ',99.99,0.805,0,,,43442400,108014800,48,3,68,68,08,2000,1,0,20,2011,5,6.1,0,0,0,1,1,N,N,5,0,0,0,A,1,5,3,02,0,00,1,0,4.3,21,21.9,0,0,4.3,4.3,99.99,N,0,N,0,0,7,9,9,8,N,5,,5,,*,6,N,5,9,6,,,0,1009,24,N  ,N  ,N  ,,,,0,0,0,,,,,0,N,3,,0,0,0,6,6,0,0,0,0,,Y,U,20,2031,,Y,7/10/2012,B,Z ,,,,,,,,,0,*,84.9,0
56,0000000L1823428,1,6,1,00000,0,00,013,0,'STRAWBERRY CREEK        ',,'2302: HUDSON-ATLAN','18 M E SPass City  WY    ',99.99,0,0,,,42270000,108344800,40,3,68,68,07,2005,1,0,20,2011,5,6.1,0,0,0,1,1,N,N,5,0,0,0,A,1,5,3,02,0,00,1,0,4.3,14.9,15.2,0,0,4.3,4.3,99.99,N,0,N,0,0,9,9,9,7,N,5,,5,,*,6,N,5,7,6,,,0,610,24,N  ,N  ,N  ,,,,0,0,0,,,,,0,N,3,,0,0,0,6,7,0,0,0,0,,Y,U,20,2031,,Y,7/10/2012,B,Z ,,,,,,,,,0,*,84.9,0
56,000061550-00119,1,6,0,00000,0,06,039,0,'GROS VENTRE RIVER       ',,'ROAD 5            ','NATIONAL ELK REFUGE      ',99.99,0.322,0,,,43371200,110372400,199,3,63,63,09,1975,1,0,40,2010,0,6.1,0,0,0,0,0,0,0,5,0,0,0,A,1,5,5,04,0,00,2,0,4.2,16.8,35.1,0,0,4.3,4.6,99.99,N,0,N,99.9,0,6,7,7,5,N,0,36,0,32.4,7,6,N,5,8,5,,,,1010,24,N  ,N  ,N  ,,,,,,,,,,,0,N,3,,0,0,0,1,1,0,0,,0,,Y,4,50,2030,,Y,5/21/2012,B,Z ,,,,,,,,,0,,75.5,0
56,020201000001002,1,6,0,00028,0,04,019,0,'N.FORK CRAZY WOMAN CREEK',,'FDR 28            ','1.2 MI NORTH OF HWY 16   ',99.99,1.92,0,0000000000,0,00000000,000000000,158,3,64,64,09,1977,1,0,10,1992,0,3.6,0,0,0,0,0,0,0,4,0,0,0,A,1,5,7,01,0,00,1,0,4.8,6.4,7,0,0,4.8,5.1,99.99,N,0,N,30.4,0,7,7,6,5,N,5,50.4,5,34.2,6,8,N,5,7,5,,,0,610,24,N  ,N  ,N  ,,,,,,,,,,,0,N,3,,0,0,1993,8,7,0,0,,0,,Y,5,15,2032,0,Y,7/18/2012,B,Z ,,,,,,,,,0,,82.3,0
